Date,Primary Keywords,Location,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Conversion_Rate (%),Top_Landing_Pages,Keyword_Difficulty,Organic_Revenue ($),Technical_SEO_Errors,Opportunity_Score,Action_Category
2023-01-07 15:00:00,organic cotton apparel,Australia,Mobile,3676,51,476,17936,6.02,11.87,14.81,Homepage,86.09,3137.29,7,1511.0362257792756,Growth Opportunity
2023-01-07 16:00:00,eco-friendly clothing,Mexico,Tablet,8529,29,2574,41810,1.04,9.38,13.24,Product Page,56.33,5702.07,4,4457.356076759062,Quick Win
2023-01-07 17:00:00,sustainable outdoor gear,Australia,Mobile,4758,5,539,10583,4.83,38.37,13.83,Product Page,78.8,1589.9,16,275.81443836330465,Low Priority
2023-01-07 18:00:00,eco-friendly clothing,Canada,Desktop,9356,50,2322,33212,6.25,36.93,5.25,Product Page,40.95,9852.32,13,899.3230435959924,Low Priority
2023-01-07 19:00:00,sustainable outdoor gear,United Kingdom,Mobile,6068,94,2746,25814,6.96,37.89,13.43,Blog Post,13.52,9418.05,13,681.287938770124,Low Priority
2023-01-07 20:00:00,vegan leather handbags,Germany,Mobile,1010,58,816,8352,7.56,4.1,13.58,Category Page,25.38,1839.9,4,2037.0731707317075,Quick Win
2023-01-07 21:00:00,vegan leather handbags,Canada,Desktop,8868,81,734,25251,8.23,21.6,5.29,Product Page,19.7,7144.13,15,1169.0277777777776,Low Priority
2023-01-07 22:00:00,sustainable outdoor gear,Canada,Laptop,6041,74,1164,15346,4.63,4.67,14.78,Blog Post,11.99,312.53,19,3286.081370449679,Quick Win
2023-01-07 23:00:00,eco-friendly accessories,United States,Laptop,3863,21,417,35264,7.88,30.01,8.6,Product Page,15.41,1958.89,11,1175.0749750083303,Low Priority
2023-01-08 00:00:00,vegan leather handbags,Australia,Mobile,975,57,1599,20237,6.4,30.02,5.7,Category Page,74.67,9301.95,3,674.1172551632245,Low Priority
2023-01-08 01:00:00,recycled fabric dresses,United States,Tablet,5804,44,770,49717,2.09,25.23,1.46,Category Page,72.3,5751.9,4,1970.5509314308363,Low Priority
2023-01-08 02:00:00,recycled fabric dresses,Australia,Tablet,2668,55,719,2728,3.22,28.61,1.68,Blog Post,46.83,6645.03,11,95.35127577770011,Low Priority
2023-01-08 03:00:00,recycled fabric dresses,Australia,Desktop,5878,22,2320,24241,0.88,38.88,10.96,Product Page,89.22,532.22,0,623.4825102880658,Low Priority
2023-01-08 04:00:00,recycled fabric dresses,United States,Laptop,4962,79,2537,22855,8.44,41.57,14.96,Product Page,80.17,8294.9,13,549.7955256194371,Low Priority
2023-01-08 05:00:00,recycled fabric dresses,United States,Laptop,1328,78,2698,40269,1.42,42.72,14.03,Blog Post,47.64,1574.39,13,942.6264044943821,Low Priority
2023-01-08 06:00:00,eco-friendly clothing,Germany,Tablet,1977,69,80,34505,9.85,25.05,9.04,Homepage,59.03,9053.32,11,1377.4451097804392,Low Priority
2023-01-08 07:00:00,sustainable outdoor gear,United Kingdom,Tablet,6021,10,1703,49057,3.82,14.84,10.58,Category Page,25.72,8546.86,5,3305.7277628032343,Growth Opportunity
2023-01-08 08:00:00,eco-friendly accessories,United Kingdom,Desktop,884,1,2600,43748,5.47,5.43,6.73,Product Page,41.1,4365.4,14,8056.721915285451,Quick Win
2023-01-08 09:00:00,recycled fabric dresses,Mexico,Laptop,5940,6,2591,46709,1.31,10.16,8.62,Product Page,86.37,7095.13,15,4597.342519685039,Growth Opportunity
2023-01-08 10:00:00,eco-friendly clothing,Canada,Tablet,4055,62,692,44414,8.96,25.05,10.86,Category Page,40.09,8342.62,14,1773.0139720558882,Low Priority
2023-01-08 11:00:00,organic cotton apparel,United Kingdom,Desktop,2532,43,930,23974,8.36,45.23,11.37,Blog Post,39.35,9737.28,2,530.0464293610436,Low Priority
2023-01-08 12:00:00,eco-friendly accessories,Mexico,Desktop,7054,52,2463,10027,2.47,42.2,2.37,Blog Post,80.2,1634.14,17,237.60663507109004,Low Priority
2023-01-08 13:00:00,organic cotton apparel,Mexico,Desktop,3429,34,1762,30214,8.54,44.83,0.56,Homepage,60.25,4275.44,4,673.9683247825118,Low Priority
2023-01-08 14:00:00,sustainable outdoor gear,United States,Mobile,9097,93,1279,32650,6.63,15.38,14.95,Category Page,83.32,8299.04,16,2122.8868660598177,Growth Opportunity
2023-01-08 15:00:00,recycled fabric dresses,Canada,Laptop,2205,12,1845,14518,7.13,23.84,11.17,Blog Post,33.89,4434.36,15,608.9765100671141,Low Priority
2023-01-08 16:00:00,organic cotton apparel,Germany,Laptop,6841,44,1859,10160,9.98,20.63,10.52,Blog Post,72.65,2670.92,0,492.4866698982065,Low Priority
2023-01-08 17:00:00,eco-friendly clothing,Mexico,Desktop,7013,92,1128,38900,2.17,22.68,14.23,Category Page,35.93,1883.25,8,1715.1675485008818,Low Priority
2023-01-08 18:00:00,organic cotton apparel,United Kingdom,Tablet,4858,50,1225,43828,8.23,34.66,9.43,Homepage,72.96,6911.65,5,1264.5124062319678,Low Priority
2023-01-08 19:00:00,recycled fabric dresses,United Kingdom,Mobile,6877,17,2817,34274,1.13,4.39,11.01,Blog Post,20.16,8765.78,7,7807.289293849659,Quick Win
2023-01-08 20:00:00,recycled fabric dresses,Canada,Mobile,7066,83,1219,15838,6.59,20.93,14.1,Category Page,18.79,4897.1,5,756.7128523650263,Low Priority
2023-01-08 21:00:00,sustainable outdoor gear,Germany,Laptop,6949,46,2327,25019,6.77,19.67,6.26,Homepage,36.41,8247.64,0,1271.9369598373157,Growth Opportunity
2023-01-08 22:00:00,vegan leather handbags,Canada,Mobile,490,33,1250,42279,5.2,26.18,12.43,Blog Post,20.29,7521.93,4,1614.935064935065,Low Priority
2023-01-08 23:00:00,recycled fabric dresses,Canada,Tablet,1299,7,228,22721,2.82,14.9,3.06,Blog Post,51.24,957.14,11,1524.8993288590605,Growth Opportunity
2023-01-09 00:00:00,eco-friendly accessories,Germany,Mobile,3387,83,2646,11919,9.15,24.95,1.12,Homepage,36.18,6588.51,1,477.7154308617234,Low Priority
2023-01-09 01:00:00,eco-friendly accessories,Mexico,Laptop,7016,37,1375,16321,9.4,39.49,1.18,Category Page,80.08,6308.51,13,413.29450493795895,Low Priority
2023-01-09 02:00:00,organic cotton apparel,Australia,Desktop,9252,32,1990,27604,9.79,37.82,0.69,Category Page,59.46,9498.12,6,729.8783712321523,Low Priority
2023-01-09 03:00:00,vegan leather handbags,Germany,Mobile,6721,60,2292,20082,4.57,14.26,13.34,Product Page,81.32,8204.48,3,1408.2748948106591,Growth Opportunity
2023-01-09 04:00:00,eco-friendly clothing,United Kingdom,Tablet,8520,43,1453,3661,4.81,28.32,4.64,Category Page,19.9,9112.8,9,129.2725988700565,Low Priority
2023-01-09 05:00:00,recycled fabric dresses,Canada,Laptop,2342,33,2117,38141,9.89,49.23,3.31,Category Page,75.74,1881.91,15,774.7511679869999,Low Priority
2023-01-09 06:00:00,sustainable outdoor gear,United States,Desktop,837,30,970,42820,5.54,7.83,3.52,Category Page,58.79,7316.68,3,5468.710089399745,Quick Win
2023-01-09 07:00:00,sustainable outdoor gear,United States,Tablet,2758,97,2160,4884,9.29,29.26,7.47,Category Page,84.33,1688.19,11,166.9172932330827,Low Priority
2023-01-09 08:00:00,vegan leather handbags,Germany,Tablet,7795,11,2128,19160,3.56,9.52,12.91,Category Page,17.36,8624.45,13,2012.6050420168067,Quick Win
2023-01-09 09:00:00,vegan leather handbags,United States,Mobile,3447,48,1485,13796,2.13,10.09,11.95,Product Page,89.32,8470.46,13,1367.2943508424182,Growth Opportunity
2023-01-09 10:00:00,vegan leather handbags,Australia,Laptop,3297,65,2655,19945,9.89,7.52,7.67,Product Page,35.27,3380.77,1,2652.2606382978724,Quick Win
2023-01-09 11:00:00,sustainable outdoor gear,Mexico,Tablet,9157,83,2585,4589,3.24,15.9,12.05,Blog Post,86.86,408.78,0,288.6163522012579,Growth Opportunity
2023-01-09 12:00:00,eco-friendly accessories,United States,Mobile,6775,95,2815,39295,7.41,27.36,11.41,Homepage,14.34,9488.5,11,1436.220760233918,Low Priority
2023-01-09 13:00:00,eco-friendly clothing,United Kingdom,Laptop,2957,84,2757,13062,8.41,33.23,6.91,Homepage,10.67,4918.61,7,393.07854348480294,Low Priority
2023-01-09 14:00:00,sustainable outdoor gear,Mexico,Tablet,1033,23,908,26072,7.41,45.18,4.94,Homepage,66.62,4668.57,10,577.0694997786632,Low Priority
2023-01-09 15:00:00,organic cotton apparel,Mexico,Tablet,2576,13,2837,13943,9.58,47.46,6.8,Product Page,35.82,4581.86,11,293.7842393594606,Low Priority
2023-01-09 16:00:00,eco-friendly accessories,United Kingdom,Tablet,4625,26,600,44597,9.3,25.22,1.77,Homepage,89.08,827.78,12,1768.3187946074547,Low Priority
2023-01-09 17:00:00,organic cotton apparel,Australia,Tablet,6174,81,755,26446,2.97,35.47,8.25,Category Page,75.18,5619.37,0,745.5878206935439,Low Priority
2023-01-09 18:00:00,eco-friendly accessories,United States,Tablet,9730,34,1339,37869,7.93,21.86,10.48,Product Page,87.7,3078.34,14,1732.3421774931383,Low Priority
2023-01-09 19:00:00,vegan leather handbags,Germany,Tablet,9498,81,2144,20734,1.67,26.54,4.67,Homepage,16.3,8687.14,14,781.2358703843256,Low Priority
2023-01-09 20:00:00,recycled fabric dresses,Germany,Mobile,7442,5,741,13607,9.25,5.19,13.7,Category Page,20.72,5250.94,19,2621.7726396917146,Quick Win
2023-01-09 21:00:00,eco-friendly clothing,Mexico,Laptop,4462,68,2158,40449,1.35,42.65,12.04,Product Page,73.23,9943.11,19,948.3939038686987,Low Priority
2023-01-09 22:00:00,vegan leather handbags,Germany,Laptop,7045,36,313,39882,4.9,36.97,3.13,Blog Post,20.59,1947.33,18,1078.7665674871519,Low Priority
2023-01-09 23:00:00,eco-friendly accessories,Mexico,Desktop,8097,92,219,16052,7.63,5.31,8.41,Product Page,78.78,9993.35,0,3022.9755178907726,Quick Win
2023-01-10 00:00:00,vegan leather handbags,Germany,Laptop,4744,79,1181,29951,8.37,44.89,2.04,Blog Post,39.41,3766.72,18,667.2087324571174,Low Priority
2023-01-10 01:00:00,eco-friendly accessories,United States,Tablet,8764,52,2370,49265,0.96,27.26,3.72,Product Page,68.52,5441.71,11,1807.2267057960382,Low Priority
2023-01-10 02:00:00,eco-friendly accessories,Mexico,Desktop,4752,11,2016,22254,3.46,7.41,5.05,Product Page,12.56,5250.09,19,3003.238866396761,Quick Win
2023-01-10 03:00:00,recycled fabric dresses,Mexico,Desktop,5729,28,2767,26010,1.07,30.3,3.82,Product Page,58.51,2960.98,18,858.4158415841583,Low Priority
2023-01-10 04:00:00,sustainable outdoor gear,United States,Tablet,475,83,1174,21958,5.59,34.36,14.65,Blog Post,32.21,9571.38,18,639.0570430733411,Low Priority
2023-01-10 05:00:00,eco-friendly clothing,Mexico,Tablet,466,63,2294,20294,7.85,12.33,8.3,Category Page,64.92,9708.82,4,1645.9042984590428,Growth Opportunity
2023-01-10 06:00:00,vegan leather handbags,Canada,Desktop,9677,31,2290,12823,8.51,40.48,10.22,Homepage,65.63,455.94,19,316.7737154150198,Low Priority
2023-01-10 07:00:00,eco-friendly clothing,United States,Tablet,8130,63,599,27879,2.91,29.85,13.2,Category Page,17.23,453.79,7,933.9698492462311,Low Priority
2023-01-10 08:00:00,recycled fabric dresses,Mexico,Tablet,8542,73,1254,24026,9.51,31.72,4.36,Homepage,54.79,3951.28,12,757.4401008827239,Low Priority
2023-01-10 09:00:00,recycled fabric dresses,Germany,Mobile,1036,47,559,27605,3.53,28.25,10.65,Product Page,24.38,117.03,19,977.1681415929204,Low Priority
2023-01-10 10:00:00,vegan leather handbags,Mexico,Tablet,181,11,525,34691,8.73,32.63,1.92,Product Page,16.95,499.24,12,1063.1627336806619,Low Priority
2023-01-10 11:00:00,sustainable outdoor gear,Canada,Desktop,3808,68,1894,30296,6.15,7.3,12.82,Product Page,15.46,6918.65,8,4150.13698630137,Quick Win
2023-01-10 12:00:00,eco-friendly clothing,Germany,Mobile,9460,5,513,12521,2.76,33.22,2.44,Blog Post,21.99,8749.38,2,376.91149909692956,Low Priority
2023-01-10 13:00:00,sustainable outdoor gear,Canada,Laptop,6011,3,83,23391,2.63,42.47,12.37,Product Page,50.05,6253.64,12,550.7652460560396,Low Priority
2023-01-10 14:00:00,vegan leather handbags,Canada,Mobile,7309,23,1890,39786,6.76,29.83,14.34,Homepage,26.8,5481.23,14,1333.7579617834394,Low Priority
2023-01-10 15:00:00,vegan leather handbags,Australia,Desktop,7946,56,207,47926,7.89,29.26,9.69,Homepage,61.81,4889.98,6,1637.935748462064,Low Priority
2023-01-10 16:00:00,organic cotton apparel,United Kingdom,Tablet,1852,95,2714,16386,4.09,20.4,0.77,Homepage,61.3,2353.36,11,803.2352941176472,Low Priority
2023-01-10 17:00:00,organic cotton apparel,Canada,Tablet,1500,44,705,49440,1.17,49.31,13.95,Homepage,11.28,3719.49,8,1002.6363820726018,Low Priority
2023-01-10 18:00:00,recycled fabric dresses,Mexico,Desktop,9657,76,1426,14357,0.95,22.36,2.29,Category Page,55.46,8485.98,0,642.0840787119857,Low Priority
2023-01-10 19:00:00,eco-friendly clothing,Mexico,Desktop,5149,4,404,17245,8.3,38.73,5.79,Product Page,49.33,9711.81,13,445.2620707461916,Low Priority
2023-01-10 20:00:00,eco-friendly accessories,Canada,Desktop,2548,65,2994,32610,0.76,23.28,4.33,Blog Post,44.94,4868.52,15,1400.7731958762886,Low Priority
2023-01-10 21:00:00,eco-friendly accessories,Germany,Laptop,9241,42,2182,40332,2.92,9.1,13.98,Homepage,39.83,4181.58,6,4432.087912087912,Quick Win
2023-01-10 22:00:00,eco-friendly accessories,Mexico,Mobile,7902,15,2484,11362,2.37,31.82,10.14,Product Page,51.89,8496.41,8,357.07102451288495,Low Priority
2023-01-10 23:00:00,recycled fabric dresses,Mexico,Tablet,5992,86,633,22034,4.24,34.39,2.77,Homepage,33.76,1091.05,1,640.709508578075,Low Priority
2023-01-11 00:00:00,sustainable outdoor gear,Germany,Laptop,3882,34,1085,37499,3.9,17.04,2.24,Homepage,89.59,1751.18,4,2200.6455399061033,Growth Opportunity
2023-01-11 01:00:00,sustainable outdoor gear,Australia,Desktop,8759,25,2749,2486,9.7,13.79,6.11,Category Page,36.86,3120.52,18,180.27556200145037,Growth Opportunity
2023-01-11 02:00:00,eco-friendly accessories,Australia,Mobile,3305,1,2478,7374,1.27,10.56,4.58,Blog Post,58.05,9795.52,7,698.2954545454545,Growth Opportunity
2023-01-11 03:00:00,eco-friendly clothing,Mexico,Desktop,1741,54,1176,45820,6.22,10.67,2.18,Category Page,60.81,8587.83,7,4294.283036551078,Growth Opportunity
2023-01-11 04:00:00,eco-friendly accessories,Mexico,Laptop,2932,92,2034,35989,4.4,30.47,13.62,Category Page,69.05,7771.43,19,1181.1289793239253,Low Priority
2023-01-11 05:00:00,eco-friendly clothing,Australia,Desktop,8400,91,1587,4558,7.52,47.96,6.72,Blog Post,75.06,5046.42,16,95.03753127606338,Low Priority
2023-01-11 06:00:00,organic cotton apparel,Mexico,Mobile,4398,8,2231,32843,6.97,7.35,1.22,Category Page,14.66,5476.14,14,4468.435374149661,Quick Win
2023-01-11 07:00:00,eco-friendly accessories,Germany,Laptop,8090,15,2819,5788,5.01,2.52,7.39,Blog Post,38.05,6574.17,3,2296.8253968253966,Maintain
2023-01-11 08:00:00,recycled fabric dresses,Germany,Tablet,8725,18,892,39804,1.17,9.51,14.02,Category Page,19.27,9472.07,3,4185.488958990536,Quick Win
2023-01-11 09:00:00,organic cotton apparel,Mexico,Laptop,5133,38,1453,16695,2.34,22.12,9.54,Homepage,82.62,8837.5,6,754.746835443038,Low Priority
2023-01-11 10:00:00,eco-friendly clothing,United Kingdom,Desktop,6928,55,1656,3594,4.29,13.08,2.49,Homepage,10.25,1388.74,13,274.77064220183485,Growth Opportunity
2023-01-11 11:00:00,vegan leather handbags,United Kingdom,Tablet,9601,32,958,42021,1.62,31.59,5.82,Product Page,30.58,6829.32,16,1330.1994301994303,Low Priority
2023-01-11 12:00:00,recycled fabric dresses,Germany,Desktop,1838,96,2194,15843,7.78,7.06,9.84,Blog Post,30.43,8857.09,0,2244.0509915014163,Quick Win
2023-01-11 13:00:00,recycled fabric dresses,Mexico,Tablet,6549,90,1786,35611,3.04,33.0,4.22,Blog Post,15.44,4878.82,15,1079.1212121212122,Low Priority
2023-01-11 14:00:00,recycled fabric dresses,Mexico,Tablet,911,96,2976,39666,6.31,19.14,13.41,Product Page,84.65,4627.3,4,2072.4137931034484,Growth Opportunity
2023-01-11 15:00:00,organic cotton apparel,Canada,Desktop,2919,59,520,1331,4.14,39.01,13.74,Category Page,83.35,432.94,12,34.11945654960267,Low Priority
2023-01-11 16:00:00,sustainable outdoor gear,United Kingdom,Desktop,4376,86,608,23827,5.14,37.49,12.2,Blog Post,53.53,2851.55,10,635.5561483062149,Low Priority
2023-01-11 17:00:00,sustainable outdoor gear,Germany,Desktop,3404,78,1246,1768,7.86,11.44,0.82,Blog Post,27.1,2417.65,17,154.54545454545456,Growth Opportunity
2023-01-11 18:00:00,recycled fabric dresses,United States,Mobile,2994,23,572,13370,5.92,45.44,8.93,Category Page,47.34,3458.77,2,294.23415492957747,Low Priority
2023-01-11 19:00:00,eco-friendly accessories,Germany,Desktop,3379,37,2736,36550,8.41,37.47,11.91,Blog Post,38.02,7737.9,18,975.4470242860955,Low Priority
2023-01-11 20:00:00,sustainable outdoor gear,Canada,Desktop,3886,17,296,41141,6.91,3.29,5.88,Product Page,38.01,8300.93,7,12504.863221884498,Quick Win
2023-01-11 21:00:00,sustainable outdoor gear,United States,Mobile,4622,81,2105,38911,6.79,30.31,2.95,Product Page,88.9,1694.76,9,1283.7677334213133,Low Priority
2023-01-11 22:00:00,vegan leather handbags,Canada,Laptop,514,39,2659,44887,6.08,39.54,2.2,Blog Post,85.34,3043.45,2,1135.2301466868994,Low Priority
2023-01-11 23:00:00,eco-friendly clothing,Australia,Laptop,2600,71,1977,6074,8.86,22.21,11.63,Blog Post,33.2,8929.46,14,273.4804142278253,Low Priority
2023-01-12 00:00:00,eco-friendly clothing,United States,Laptop,5587,24,2546,28129,8.13,18.24,7.5,Blog Post,76.16,7255.02,11,1542.1600877192984,Growth Opportunity
2023-01-12 01:00:00,eco-friendly clothing,Canada,Mobile,4782,27,2372,42079,8.74,39.41,0.97,Category Page,39.12,7052.04,16,1067.723927937072,Low Priority
2023-01-12 02:00:00,recycled fabric dresses,Germany,Desktop,7944,76,204,44435,0.88,21.41,3.21,Blog Post,53.77,3926.82,10,2075.4320411022886,Low Priority
2023-01-12 03:00:00,vegan leather handbags,United States,Mobile,9853,92,2612,38821,3.97,37.68,6.69,Blog Post,34.53,2070.63,16,1030.2813163481953,Low Priority
2023-01-12 04:00:00,eco-friendly accessories,Canada,Mobile,1131,40,981,49545,9.8,8.12,13.04,Product Page,20.32,7872.9,9,6101.600985221676,Quick Win
2023-01-12 05:00:00,organic cotton apparel,Australia,Laptop,3042,54,1412,45890,3.47,15.73,6.96,Homepage,81.17,8251.29,14,2917.3553719008264,Growth Opportunity
2023-01-12 06:00:00,organic cotton apparel,Canada,Desktop,1565,94,1222,31897,4.1,14.79,9.49,Homepage,50.73,739.16,19,2156.659905341447,Growth Opportunity
2023-01-12 07:00:00,eco-friendly accessories,United States,Mobile,8989,79,2824,30680,7.55,1.92,8.79,Product Page,11.23,3752.23,4,15979.166666666668,Maintain
2023-01-12 08:00:00,eco-friendly clothing,United States,Desktop,1776,8,903,24981,5.71,35.95,5.92,Homepage,12.52,8101.48,11,694.8817802503477,Low Priority
2023-01-12 09:00:00,sustainable outdoor gear,Canada,Laptop,2599,16,1650,29500,8.07,15.09,10.35,Category Page,21.39,2211.29,0,1954.937044400265,Growth Opportunity
2023-01-12 10:00:00,vegan leather handbags,Australia,Tablet,8617,15,876,7866,4.0,2.99,6.24,Blog Post,58.04,5052.62,16,2630.769230769231,Maintain
2023-01-12 11:00:00,eco-friendly clothing,Germany,Tablet,8257,42,1212,9179,8.12,2.24,11.44,Product Page,72.66,8528.84,7,4097.767857142857,Maintain
2023-01-12 12:00:00,organic cotton apparel,Mexico,Mobile,9498,80,2471,7924,0.75,14.94,8.38,Category Page,87.6,1568.1,3,530.388219544846,Growth Opportunity
2023-01-12 13:00:00,eco-friendly accessories,Mexico,Mobile,9383,26,1826,27890,3.03,46.62,6.01,Product Page,16.39,5020.9,9,598.2410982410983,Low Priority
2023-01-12 14:00:00,recycled fabric dresses,Canada,Mobile,1901,86,529,10760,8.84,23.82,13.65,Category Page,36.28,3131.69,9,451.7212426532326,Low Priority
2023-01-12 15:00:00,eco-friendly clothing,Australia,Desktop,9359,69,520,27690,2.94,35.27,7.19,Blog Post,65.69,9528.21,6,785.0864757584349,Low Priority
2023-01-12 16:00:00,eco-friendly clothing,Canada,Laptop,7742,69,2719,31882,2.03,43.65,4.8,Homepage,77.3,1318.37,14,730.4009163802979,Low Priority
2023-01-12 17:00:00,eco-friendly clothing,United Kingdom,Tablet,1545,94,2891,18431,1.29,30.42,11.26,Category Page,53.09,6614.19,7,605.8842866535174,Low Priority
2023-01-12 18:00:00,recycled fabric dresses,Germany,Mobile,4914,84,2054,15259,5.39,43.17,7.26,Homepage,69.78,6847.04,9,353.46305304609683,Low Priority
2023-01-12 19:00:00,vegan leather handbags,United States,Tablet,3645,45,2255,40653,6.08,42.74,4.42,Category Page,82.57,8063.67,8,951.1698642957417,Low Priority
2023-01-12 20:00:00,eco-friendly accessories,Canada,Tablet,4132,29,996,6084,7.85,15.03,10.92,Product Page,15.94,3457.16,9,404.7904191616767,Growth Opportunity
2023-01-12 21:00:00,organic cotton apparel,United States,Tablet,5484,71,1734,42792,2.72,44.11,14.12,Product Page,85.36,2455.19,3,970.1201541600545,Low Priority
2023-01-12 22:00:00,eco-friendly clothing,Mexico,Laptop,9073,20,2186,37072,1.89,31.28,2.61,Category Page,22.0,5342.51,15,1185.1662404092071,Low Priority
2023-01-12 23:00:00,eco-friendly accessories,Germany,Tablet,8258,85,1536,37901,7.23,47.58,10.86,Blog Post,87.52,1737.85,5,796.574190836486,Low Priority
2023-01-13 00:00:00,organic cotton apparel,Canada,Desktop,3127,63,1098,40712,5.7,40.68,12.65,Category Page,49.38,8990.58,6,1000.7866273353,Low Priority
2023-01-13 01:00:00,recycled fabric dresses,United States,Laptop,1200,35,161,15127,4.92,19.17,12.38,Category Page,21.09,6010.03,11,789.0975482524777,Growth Opportunity
